customer_id,customer_name,email,country,city,signup_date,customer_segment
7711,Customer 7711,customer7711@email.com,Australia,London,2021-02-14,SMB
7712,Customer 7712,customer7712@email.com,Canada,Birmingham,2021-09-26,Consumer
7713,Customer 7713,customer7713@email.com,France,London,2024-08-27,Consumer
7714,Customer 7714,customer7714@email.com,Canada,Leeds,2022-11-03,Corporate
7715,Customer 7715,customer7715@email.com,France,Birmingham,2023-10-16,Consumer
7716,Customer 7716,customer7716@email.com,USA,London,2024-07-25,Corporate
7717,Customer 7717,customer7717@email.com,France,Glasgow,2023-05-07,Consumer
7718,Customer 7718,customer7718@email.com,USA,London,2025-02-07,Corporate
7719,Customer 7719,customer7719@email.com,USA,Glasgow,2021-05-25,Corporate
7720,Customer 7720,customer7720@email.com,Germany,Manchester,2021-08-23,SMB
7721,Customer 7721,customer7721@email.com,USA,Leeds,2022-11-22,Corporate
7722,Customer 7722,customer7722@email.com,France,London,2022-12-21,Corporate
7723,Customer 7723,customer7723@email.com,Germany,Birmingham,2024-03-05,Corporate
7724,Customer 7724,customer7724@email.com,Germany,Leeds,2025-01-08,Corporate
7725,Customer 7725,customer7725@email.com,USA,London,2021-12-19,Corporate
7726,Customer 7726,customer7726@email.com,Canada,Birmingham,2024-11-18,SMB
7727,Customer 7727,customer7727@email.com,Canada,Birmingham,2023-09-21,Corporate
7728,Customer 7728,customer7728@email.com,Australia,Birmingham,2021-10-02,Corporate
7729,Customer 7729,customer7729@email.com,Germany,Birmingham,2024-11-08,Corporate
7730,Customer 7730,customer7730@email.com,USA,London,2023-06-29,Consumer
7731,Customer 7731,customer7731@email.com,Canada,Manchester,2024-09-08,Consumer
7732,Customer 7732,customer7732@email.com,USA,Glasgow,2024-04-21,SMB
7733,Customer 7733,customer7733@email.com,USA,Glasgow,2022-03-16,Corporate
7734,Customer 7734,customer7734@email.com,Germany,Glasgow,2023-12-23,Corporate
7735,Customer 7735,customer7735@email.com,Australia,Manchester,2023-05-22,Consumer
7736,Customer 7736,customer7736@email.com,Germany,Birmingham,2022-10-13,Corporate
7737,Customer 7737,customer7737@email.com,UK,Birmingham,2023-08-01,SMB
7738,Customer 7738,customer7738@email.com,Canada,Leeds,2021-02-03,Corporate
7739,Customer 7739,customer7739@email.com,Canada,Glasgow,2022-12-06,SMB
7740,Customer 7740,customer7740@email.com,Canada,Glasgow,2023-05-17,Consumer
7741,Customer 7741,customer7741@email.com,France,Birmingham,2023-09-12,SMB
7742,Customer 7742,customer7742@email.com,USA,Glasgow,2023-04-12,SMB
7743,Customer 7743,customer7743@email.com,Germany,Birmingham,2024-01-16,SMB
7744,Customer 7744,customer7744@email.com,Canada,Birmingham,2024-05-18,SMB
7745,Customer 7745,customer7745@email.com,UK,Birmingham,2022-04-07,SMB
7746,Customer 7746,customer7746@email.com,Canada,London,2021-03-22,SMB
7747,Customer 7747,customer7747@email.com,Australia,London,2021-11-18,SMB
7748,Customer 7748,customer7748@email.com,USA,London,2022-02-19,SMB
7749,Customer 7749,customer7749@email.com,USA,London,2023-09-19,SMB
7750,Customer 7750,customer7750@email.com,Germany,Manchester,2021-07-09,Consumer
7751,Customer 7751,customer7751@email.com,France,Leeds,2024-06-10,SMB
7752,Customer 7752,customer7752@email.com,Germany,Leeds,2022-01-27,SMB
7753,Customer 7753,customer7753@email.com,Canada,Birmingham,2024-04-07,Corporate
7754,Customer 7754,customer7754@email.com,Australia,Glasgow,2025-01-06,Corporate
7755,Customer 7755,customer7755@email.com,UK,London,2021-06-17,Corporate
7756,Customer 7756,customer7756@email.com,Germany,Leeds,2024-06-08,SMB
7757,Customer 7757,customer7757@email.com,France,Leeds,2024-03-19,Consumer
7758,Customer 7758,customer7758@email.com,Germany,London,2022-10-26,Consumer
7759,Customer 7759,customer7759@email.com,USA,Manchester,2024-11-10,Corporate
7760,Customer 7760,customer7760@email.com,Canada,Manchester,2022-01-16,Corporate
7761,Customer 7761,customer7761@email.com,Canada,Leeds,2024-07-22,SMB
7762,Customer 7762,customer7762@email.com,Canada,Manchester,2023-06-17,Consumer
7763,Customer 7763,customer7763@email.com,Canada,London,2023-05-14,Consumer
7764,Customer 7764,customer7764@email.com,Canada,Leeds,2021-03-03,Corporate
7765,Customer 7765,customer7765@email.com,Canada,London,2025-01-30,Consumer
7766,Customer 7766,customer7766@email.com,UK,Manchester,2022-06-12,Corporate
7767,Customer 7767,customer7767@email.com,France,London,2023-05-12,Corporate
7768,Customer 7768,customer7768@email.com,Canada,Manchester,2021-05-30,SMB
7769,Customer 7769,customer7769@email.com,France,Manchester,2024-03-11,Corporate
7770,Customer 7770,customer7770@email.com,Australia,London,2021-04-26,SMB
7771,Customer 7771,customer7771@email.com,Canada,Manchester,2023-04-04,Consumer
7772,Customer 7772,customer7772@email.com,Germany,Birmingham,2021-03-06,Consumer
7773,Customer 7773,customer7773@email.com,Canada,London,2024-12-23,Corporate
7774,Customer 7774,customer7774@email.com,USA,Birmingham,2021-11-06,Corporate
7775,Customer 7775,customer7775@email.com,UK,London,2022-12-07,SMB
7776,Customer 7776,customer7776@email.com,Germany,Manchester,2023-05-04,SMB
7777,Customer 7777,customer7777@email.com,Germany,Manchester,2024-12-24,Consumer
7778,Customer 7778,customer7778@email.com,USA,Leeds,2023-10-21,Consumer
7779,Customer 7779,customer7779@email.com,Canada,Leeds,2024-03-30,Corporate
7780,Customer 7780,customer7780@email.com,UK,Birmingham,2021-11-02,Corporate
7781,Customer 7781,customer7781@email.com,Germany,Manchester,2024-10-16,SMB
7782,Customer 7782,customer7782@email.com,UK,Leeds,2024-07-25,Corporate
7783,Customer 7783,customer7783@email.com,Germany,Manchester,2024-08-12,SMB
7784,Customer 7784,customer7784@email.com,Canada,London,2023-05-23,Consumer
7785,Customer 7785,customer7785@email.com,Australia,Leeds,2021-06-18,Consumer
7786,Customer 7786,customer7786@email.com,Germany,Birmingham,2025-01-22,Corporate
7787,Customer 7787,customer7787@email.com,Australia,Leeds,2023-10-28,SMB
7788,Customer 7788,customer7788@email.com,Germany,Manchester,2024-03-01,Corporate
7789,Customer 7789,customer7789@email.com,France,Glasgow,2022-08-11,Corporate
7790,Customer 7790,customer7790@email.com,Canada,Glasgow,2023-02-01,SMB
7791,Customer 7791,customer7791@email.com,USA,Manchester,2021-12-13,Corporate
7792,Customer 7792,customer7792@email.com,Australia,London,2023-08-13,SMB
7793,Customer 7793,customer7793@email.com,USA,Leeds,2023-01-05,SMB
7794,Customer 7794,customer7794@email.com,Canada,Glasgow,2024-06-30,Corporate
7795,Customer 7795,customer7795@email.com,USA,London,2022-02-14,SMB
7796,Customer 7796,customer7796@email.com,Canada,Manchester,2022-06-27,Consumer
7797,Customer 7797,customer7797@email.com,USA,London,2021-12-21,Consumer
7798,Customer 7798,customer7798@email.com,Australia,Manchester,2022-12-14,Consumer
7799,Customer 7799,customer7799@email.com,France,Leeds,2024-10-23,Consumer
7800,Customer 7800,customer7800@email.com,USA,London,2022-08-07,Corporate
7801,Customer 7801,customer7801@email.com,Australia,Leeds,2022-05-26,Consumer
7802,Customer 7802,customer7802@email.com,Germany,London,2022-06-17,Consumer
7803,Customer 7803,customer7803@email.com,Canada,Manchester,2022-06-12,Consumer
7804,Customer 7804,customer7804@email.com,UK,Manchester,2023-08-05,Consumer
7805,Customer 7805,customer7805@email.com,UK,London,2024-11-26,Corporate
7806,Customer 7806,customer7806@email.com,Canada,Manchester,2024-04-13,Consumer
7807,Customer 7807,customer7807@email.com,France,Birmingham,2023-04-04,SMB
7808,Customer 7808,customer7808@email.com,USA,Birmingham,2021-03-19,SMB
7809,Customer 7809,customer7809@email.com,France,Leeds,2022-03-16,Corporate
7810,Customer 7810,customer7810@email.com,UK,Birmingham,2022-07-03,Corporate
7811,Customer 7811,customer7811@email.com,Australia,Birmingham,2024-06-09,Corporate
7812,Customer 7812,customer7812@email.com,Canada,Glasgow,2022-02-04,Consumer
7813,Customer 7813,customer7813@email.com,Canada,Glasgow,2024-05-21,Corporate
7814,Customer 7814,customer7814@email.com,France,Glasgow,2024-05-01,Consumer
7815,Customer 7815,customer7815@email.com,Australia,Glasgow,2022-12-02,Corporate
7816,Customer 7816,customer7816@email.com,France,Manchester,2024-07-14,SMB
7817,Customer 7817,customer7817@email.com,USA,Leeds,2021-05-06,SMB
7818,Customer 7818,customer7818@email.com,Germany,Leeds,2023-04-14,Consumer
7819,Customer 7819,customer7819@email.com,Australia,Birmingham,2024-11-06,Corporate
7820,Customer 7820,customer7820@email.com,Germany,Leeds,2022-06-28,SMB
7821,Customer 7821,customer7821@email.com,USA,Birmingham,2022-05-17,Consumer
7822,Customer 7822,customer7822@email.com,Germany,Leeds,2024-11-27,SMB
7823,Customer 7823,customer7823@email.com,UK,London,2023-04-04,Corporate
7824,Customer 7824,customer7824@email.com,Germany,London,2024-07-08,Consumer
7825,Customer 7825,customer7825@email.com,USA,Leeds,2022-01-22,SMB
7826,Customer 7826,customer7826@email.com,Germany,Manchester,2022-02-16,Corporate
7827,Customer 7827,customer7827@email.com,Canada,Birmingham,2024-10-01,Consumer
7828,Customer 7828,customer7828@email.com,France,Leeds,2024-01-23,SMB
7829,Customer 7829,customer7829@email.com,UK,Birmingham,2021-11-24,SMB
7830,Customer 7830,customer7830@email.com,Canada,Glasgow,2021-04-10,Consumer
7831,Customer 7831,customer7831@email.com,Canada,Leeds,2022-04-06,Corporate
7832,Customer 7832,customer7832@email.com,USA,Manchester,2024-08-31,Consumer
7833,Customer 7833,customer7833@email.com,France,Glasgow,2021-01-25,SMB
7834,Customer 7834,customer7834@email.com,France,Leeds,2022-05-09,SMB
7835,Customer 7835,customer7835@email.com,Australia,London,2021-12-19,SMB
7836,Customer 7836,customer7836@email.com,UK,Leeds,2023-05-19,Corporate
7837,Customer 7837,customer7837@email.com,USA,London,2024-02-15,SMB
7838,Customer 7838,customer7838@email.com,UK,London,2021-07-18,SMB
7839,Customer 7839,customer7839@email.com,Australia,Leeds,2024-07-26,Consumer
7840,Customer 7840,customer7840@email.com,Germany,Leeds,2023-04-27,SMB
7841,Customer 7841,customer7841@email.com,Canada,London,2024-01-08,Consumer
7842,Customer 7842,customer7842@email.com,UK,Birmingham,2024-12-18,SMB
7843,Customer 7843,customer7843@email.com,Canada,Glasgow,2024-10-09,Consumer
7844,Customer 7844,customer7844@email.com,USA,Manchester,2022-06-10,Consumer
7845,Customer 7845,customer7845@email.com,Germany,Leeds,2022-06-25,Consumer
7846,Customer 7846,customer7846@email.com,USA,Glasgow,2022-04-22,Consumer
7847,Customer 7847,customer7847@email.com,Germany,Glasgow,2021-01-10,Corporate
7848,Customer 7848,customer7848@email.com,Germany,Birmingham,2024-07-07,SMB
7849,Customer 7849,customer7849@email.com,Canada,Glasgow,2022-06-08,Corporate
7850,Customer 7850,customer7850@email.com,USA,Leeds,2023-03-21,SMB
7851,Customer 7851,customer7851@email.com,USA,Glasgow,2023-02-11,Consumer
7852,Customer 7852,customer7852@email.com,UK,Leeds,2023-05-10,SMB
7853,Customer 7853,customer7853@email.com,USA,Leeds,2023-10-27,Consumer
7854,Customer 7854,customer7854@email.com,UK,London,2023-11-25,SMB
7855,Customer 7855,customer7855@email.com,France,Birmingham,2021-06-24,Consumer
7856,Customer 7856,customer7856@email.com,France,Manchester,2022-03-18,SMB
7857,Customer 7857,customer7857@email.com,France,London,2024-03-16,SMB
7858,Customer 7858,customer7858@email.com,Australia,Manchester,2024-05-01,SMB
7859,Customer 7859,customer7859@email.com,USA,Leeds,2023-11-03,Consumer
7860,Customer 7860,customer7860@email.com,Australia,London,2021-09-03,SMB
7861,Customer 7861,customer7861@email.com,USA,Glasgow,2022-11-06,Consumer
7862,Customer 7862,customer7862@email.com,UK,Glasgow,2021-04-24,Corporate
7863,Customer 7863,customer7863@email.com,Australia,Manchester,2023-10-09,SMB
7864,Customer 7864,customer7864@email.com,Australia,Leeds,2023-03-05,Consumer
7865,Customer 7865,customer7865@email.com,Australia,Manchester,2021-08-21,Consumer
7866,Customer 7866,customer7866@email.com,Germany,Birmingham,2023-09-07,Consumer
7867,Customer 7867,customer7867@email.com,UK,Glasgow,2024-09-07,Corporate
7868,Customer 7868,customer7868@email.com,France,London,2021-05-06,Consumer
7869,Customer 7869,customer7869@email.com,UK,London,2024-08-29,Corporate
7870,Customer 7870,customer7870@email.com,Germany,London,2022-05-26,Corporate
7871,Customer 7871,customer7871@email.com,USA,Glasgow,2021-10-08,Consumer
7872,Customer 7872,customer7872@email.com,UK,Leeds,2023-03-09,SMB
7873,Customer 7873,customer7873@email.com,Australia,Glasgow,2023-09-05,Corporate
7874,Customer 7874,customer7874@email.com,France,Glasgow,2023-06-22,Consumer
7875,Customer 7875,customer7875@email.com,France,London,2024-07-30,Corporate
7876,Customer 7876,customer7876@email.com,USA,Glasgow,2022-10-13,Consumer
7877,Customer 7877,customer7877@email.com,UK,London,2022-01-27,Consumer
7878,Customer 7878,customer7878@email.com,Germany,Leeds,2022-01-17,Corporate
7879,Customer 7879,customer7879@email.com,USA,Birmingham,2021-08-04,Consumer
7880,Customer 7880,customer7880@email.com,UK,London,2022-06-26,Corporate
7881,Customer 7881,customer7881@email.com,Canada,Manchester,2022-08-29,Consumer
7882,Customer 7882,customer7882@email.com,France,Birmingham,2021-04-26,SMB
7883,Customer 7883,customer7883@email.com,Germany,Leeds,2022-05-24,SMB
7884,Customer 7884,customer7884@email.com,Australia,Birmingham,2021-09-28,Corporate
7885,Customer 7885,customer7885@email.com,Germany,London,2025-01-03,Corporate
7886,Customer 7886,customer7886@email.com,Australia,Leeds,2024-08-07,Corporate
7887,Customer 7887,customer7887@email.com,Germany,Manchester,2023-11-29,Corporate
7888,Customer 7888,customer7888@email.com,France,London,2023-11-14,SMB
7889,Customer 7889,customer7889@email.com,Australia,London,2023-02-15,Corporate
7890,Customer 7890,customer7890@email.com,UK,Leeds,2023-12-03,Consumer
7891,Customer 7891,customer7891@email.com,Australia,Leeds,2024-04-08,Consumer
7892,Customer 7892,customer7892@email.com,USA,Birmingham,2021-12-06,Corporate
7893,Customer 7893,customer7893@email.com,UK,Manchester,2021-06-18,Consumer
7894,Customer 7894,customer7894@email.com,USA,Birmingham,2025-02-04,Corporate
7895,Customer 7895,customer7895@email.com,Germany,Birmingham,2022-10-24,Consumer
7896,Customer 7896,customer7896@email.com,UK,London,2021-05-23,Consumer
7897,Customer 7897,customer7897@email.com,Germany,Leeds,2024-01-30,Corporate
7898,Customer 7898,customer7898@email.com,Canada,London,2022-07-29,Corporate
7899,Customer 7899,customer7899@email.com,Germany,Manchester,2022-04-20,SMB
7900,Customer 7900,customer7900@email.com,Germany,Birmingham,2021-11-07,Corporate
7901,Customer 7901,customer7901@email.com,USA,Manchester,2023-12-20,SMB
7902,Customer 7902,customer7902@email.com,Australia,Leeds,2023-11-19,Corporate
7903,Customer 7903,customer7903@email.com,Canada,Leeds,2022-06-15,Consumer
7904,Customer 7904,customer7904@email.com,Germany,Glasgow,2023-09-18,SMB
7905,Customer 7905,customer7905@email.com,Germany,Manchester,2021-03-14,Consumer
7906,Customer 7906,customer7906@email.com,Canada,London,2024-11-18,Corporate
7907,Customer 7907,customer7907@email.com,Canada,Manchester,2023-05-19,Corporate
7908,Customer 7908,customer7908@email.com,UK,Birmingham,2022-01-29,Corporate
7909,Customer 7909,customer7909@email.com,USA,Leeds,2022-04-26,Corporate
7910,Customer 7910,customer7910@email.com,Canada,Leeds,2022-04-18,SMB
7911,Customer 7911,customer7911@email.com,Canada,Manchester,2021-11-09,SMB
7912,Customer 7912,customer7912@email.com,France,Manchester,2025-01-01,Corporate
7913,Customer 7913,customer7913@email.com,Australia,Manchester,2023-08-10,Consumer
7914,Customer 7914,customer7914@email.com,Canada,Birmingham,2021-11-20,SMB
7915,Customer 7915,customer7915@email.com,USA,Birmingham,2023-10-10,Consumer
7916,Customer 7916,customer7916@email.com,Australia,London,2023-08-23,Corporate
7917,Customer 7917,customer7917@email.com,Australia,Manchester,2021-03-28,SMB
7918,Customer 7918,customer7918@email.com,Germany,London,2021-12-25,SMB
7919,Customer 7919,customer7919@email.com,Germany,Glasgow,2022-11-26,SMB
7920,Customer 7920,customer7920@email.com,Germany,Birmingham,2021-07-16,Consumer
7921,Customer 7921,customer7921@email.com,Germany,Leeds,2023-01-26,Corporate
7922,Customer 7922,customer7922@email.com,France,Glasgow,2023-09-04,Corporate
7923,Customer 7923,customer7923@email.com,Canada,Leeds,2024-11-09,SMB
7924,Customer 7924,customer7924@email.com,Germany,Glasgow,2024-02-16,SMB
7925,Customer 7925,customer7925@email.com,UK,London,2022-05-13,Corporate
7926,Customer 7926,customer7926@email.com,Germany,London,2023-06-27,Consumer
7927,Customer 7927,customer7927@email.com,Canada,Birmingham,2023-07-20,SMB
7928,Customer 7928,customer7928@email.com,Germany,Leeds,2022-04-07,Consumer
7929,Customer 7929,customer7929@email.com,France,Glasgow,2023-08-28,Consumer
7930,Customer 7930,customer7930@email.com,USA,Manchester,2024-06-24,Corporate
7931,Customer 7931,customer7931@email.com,USA,Manchester,2021-08-22,Corporate
7932,Customer 7932,customer7932@email.com,Canada,Birmingham,2022-02-21,Consumer
7933,Customer 7933,customer7933@email.com,USA,Leeds,2025-01-30,Consumer
7934,Customer 7934,customer7934@email.com,USA,Manchester,2024-10-20,Corporate
7935,Customer 7935,customer7935@email.com,UK,Birmingham,2021-06-02,SMB
7936,Customer 7936,customer7936@email.com,Canada,Birmingham,2021-09-29,Consumer
7937,Customer 7937,customer7937@email.com,Canada,Leeds,2022-01-27,SMB
7938,Customer 7938,customer7938@email.com,USA,Manchester,2022-07-01,Consumer
7939,Customer 7939,customer7939@email.com,USA,Manchester,2022-12-26,Corporate
7940,Customer 7940,customer7940@email.com,USA,Manchester,2024-12-24,SMB
7941,Customer 7941,customer7941@email.com,Australia,London,2021-07-08,Corporate
7942,Customer 7942,customer7942@email.com,France,Manchester,2023-03-23,Consumer
7943,Customer 7943,customer7943@email.com,Germany,Glasgow,2024-06-29,Corporate
7944,Customer 7944,customer7944@email.com,France,London,2022-01-30,SMB
7945,Customer 7945,customer7945@email.com,Canada,London,2022-10-24,Corporate
7946,Customer 7946,customer7946@email.com,UK,London,2023-05-03,SMB
7947,Customer 7947,customer7947@email.com,Germany,London,2024-05-27,Corporate
7948,Customer 7948,customer7948@email.com,UK,Birmingham,2022-08-17,Corporate
7949,Customer 7949,customer7949@email.com,Australia,Glasgow,2021-07-09,SMB
7950,Customer 7950,customer7950@email.com,Canada,Leeds,2021-08-22,SMB
7951,Customer 7951,customer7951@email.com,Australia,Manchester,2021-08-20,SMB
7952,Customer 7952,customer7952@email.com,Canada,London,2021-12-24,Consumer
7953,Customer 7953,customer7953@email.com,UK,Leeds,2022-04-23,Corporate
7954,Customer 7954,customer7954@email.com,UK,Birmingham,2024-12-23,SMB
7955,Customer 7955,customer7955@email.com,UK,Leeds,2021-08-25,Consumer
7956,Customer 7956,customer7956@email.com,Canada,London,2023-11-23,Consumer
7957,Customer 7957,customer7957@email.com,USA,Glasgow,2021-08-01,SMB
7958,Customer 7958,customer7958@email.com,UK,Leeds,2022-01-14,SMB
7959,Customer 7959,customer7959@email.com,Australia,London,2023-10-23,SMB
7960,Customer 7960,customer7960@email.com,Germany,London,2023-06-28,Consumer
7961,Customer 7961,customer7961@email.com,Canada,Manchester,2022-03-26,Consumer
7962,Customer 7962,customer7962@email.com,Australia,Manchester,2022-07-23,Corporate
7963,Customer 7963,customer7963@email.com,France,Glasgow,2024-12-21,Consumer
7964,Customer 7964,customer7964@email.com,France,Manchester,2023-03-24,SMB
7965,Customer 7965,customer7965@email.com,Germany,Glasgow,2021-10-06,Corporate
7966,Customer 7966,customer7966@email.com,USA,Birmingham,2021-08-02,Corporate
7967,Customer 7967,customer7967@email.com,UK,Birmingham,2024-08-01,Corporate
7968,Customer 7968,customer7968@email.com,Canada,Manchester,2022-12-19,Corporate
7969,Customer 7969,customer7969@email.com,Australia,Birmingham,2023-08-28,SMB
7970,Customer 7970,customer7970@email.com,UK,Leeds,2024-07-21,Corporate
7971,Customer 7971,customer7971@email.com,Australia,Leeds,2023-11-01,SMB
7972,Customer 7972,customer7972@email.com,Canada,Leeds,2023-05-21,Consumer
7973,Customer 7973,customer7973@email.com,France,Birmingham,2023-12-07,SMB
7974,Customer 7974,customer7974@email.com,UK,Leeds,2022-03-14,Corporate
7975,Customer 7975,customer7975@email.com,Germany,Glasgow,2022-11-02,Consumer
7976,Customer 7976,customer7976@email.com,USA,London,2023-06-23,Consumer
7977,Customer 7977,customer7977@email.com,Germany,Manchester,2024-12-21,Consumer
7978,Customer 7978,customer7978@email.com,USA,Glasgow,2024-12-26,Corporate
7979,Customer 7979,customer7979@email.com,Australia,Leeds,2024-02-28,SMB
7980,Customer 7980,customer7980@email.com,UK,London,2023-11-12,SMB
7981,Customer 7981,customer7981@email.com,UK,Manchester,2023-06-11,Corporate
7982,Customer 7982,customer7982@email.com,USA,Glasgow,2022-01-24,Corporate
7983,Customer 7983,customer7983@email.com,France,Manchester,2021-05-15,Consumer
7984,Customer 7984,customer7984@email.com,Canada,Birmingham,2022-06-16,SMB
7985,Customer 7985,customer7985@email.com,Germany,Leeds,2021-08-08,Corporate
7986,Customer 7986,customer7986@email.com,Australia,Glasgow,2021-11-29,Corporate
7987,Customer 7987,customer7987@email.com,Germany,Glasgow,2024-02-28,SMB
7988,Customer 7988,customer7988@email.com,Germany,London,2023-11-22,Consumer
7989,Customer 7989,customer7989@email.com,Australia,London,2024-12-19,Consumer
7990,Customer 7990,customer7990@email.com,Australia,London,2024-08-14,Consumer
7991,Customer 7991,customer7991@email.com,UK,Manchester,2021-12-23,SMB
7992,Customer 7992,customer7992@email.com,Germany,Leeds,2025-01-18,Corporate
7993,Customer 7993,customer7993@email.com,Canada,Manchester,2022-02-05,Corporate
7994,Customer 7994,customer7994@email.com,Canada,Leeds,2023-06-15,Corporate
7995,Customer 7995,customer7995@email.com,USA,Glasgow,2023-09-17,Corporate
7996,Customer 7996,customer7996@email.com,Australia,Manchester,2022-12-10,SMB
7997,Customer 7997,customer7997@email.com,UK,Manchester,2025-01-18,Consumer
7998,Customer 7998,customer7998@email.com,Canada,Manchester,2023-11-24,Consumer
7999,Customer 7999,customer7999@email.com,France,Birmingham,2021-09-05,Consumer
8000,Customer 8000,customer8000@email.com,UK,Leeds,2023-08-04,Consumer
8001,Customer 8001,customer8001@email.com,UK,Leeds,2021-02-11,Corporate
8002,Customer 8002,customer8002@email.com,Canada,Manchester,2023-03-12,Corporate
8003,Customer 8003,customer8003@email.com,France,Birmingham,2021-05-03,SMB
8004,Customer 8004,customer8004@email.com,USA,Manchester,2021-01-27,Consumer
8005,Customer 8005,customer8005@email.com,Canada,Leeds,2025-01-25,Corporate
8006,Customer 8006,customer8006@email.com,France,Glasgow,2022-07-25,Corporate
8007,Customer 8007,customer8007@email.com,UK,Birmingham,2024-03-16,Corporate
8008,Customer 8008,customer8008@email.com,France,Birmingham,2022-05-11,Consumer
8009,Customer 8009,customer8009@email.com,UK,Manchester,2022-05-01,Corporate
8010,Customer 8010,customer8010@email.com,Canada,Glasgow,2025-01-23,Consumer
8011,Customer 8011,customer8011@email.com,Australia,Leeds,2023-06-18,Consumer
8012,Customer 8012,customer8012@email.com,Canada,London,2022-12-12,SMB
8013,Customer 8013,customer8013@email.com,Germany,Leeds,2024-02-26,SMB
8014,Customer 8014,customer8014@email.com,Germany,Leeds,2022-01-11,Consumer
8015,Customer 8015,customer8015@email.com,Germany,Glasgow,2022-10-27,Consumer
8016,Customer 8016,customer8016@email.com,Canada,Birmingham,2023-02-22,Consumer
8017,Customer 8017,customer8017@email.com,USA,Leeds,2023-05-01,Corporate
8018,Customer 8018,customer8018@email.com,Canada,Birmingham,2024-01-12,Corporate
8019,Customer 8019,customer8019@email.com,Australia,Glasgow,2022-11-05,Corporate
8020,Customer 8020,customer8020@email.com,France,Glasgow,2024-02-01,SMB
8021,Customer 8021,customer8021@email.com,Canada,Manchester,2021-12-28,Consumer
8022,Customer 8022,customer8022@email.com,Canada,London,2022-11-15,Corporate
8023,Customer 8023,customer8023@email.com,UK,Glasgow,2024-07-03,Corporate
8024,Customer 8024,customer8024@email.com,UK,Glasgow,2021-09-04,SMB
8025,Customer 8025,customer8025@email.com,UK,Birmingham,2024-04-30,SMB
8026,Customer 8026,customer8026@email.com,Canada,Glasgow,2022-06-19,Consumer
8027,Customer 8027,customer8027@email.com,USA,Leeds,2021-11-10,Consumer
8028,Customer 8028,customer8028@email.com,France,Manchester,2024-07-23,Corporate
8029,Customer 8029,customer8029@email.com,France,Manchester,2024-10-28,Corporate
8030,Customer 8030,customer8030@email.com,Australia,Leeds,2022-03-20,Corporate
8031,Customer 8031,customer8031@email.com,USA,Glasgow,2023-05-19,Corporate
8032,Customer 8032,customer8032@email.com,USA,London,2024-05-03,Corporate
8033,Customer 8033,customer8033@email.com,France,Glasgow,2024-07-05,SMB
8034,Customer 8034,customer8034@email.com,Germany,Manchester,2022-08-05,Consumer
8035,Customer 8035,customer8035@email.com,UK,London,2023-05-21,SMB
8036,Customer 8036,customer8036@email.com,UK,Birmingham,2024-10-15,Consumer
8037,Customer 8037,customer8037@email.com,France,Birmingham,2022-07-02,Consumer
8038,Customer 8038,customer8038@email.com,USA,Glasgow,2024-02-06,Consumer
8039,Customer 8039,customer8039@email.com,Australia,Glasgow,2023-11-14,SMB
8040,Customer 8040,customer8040@email.com,Germany,London,2022-04-10,Corporate
8041,Customer 8041,customer8041@email.com,France,London,2023-11-12,Consumer
8042,Customer 8042,customer8042@email.com,UK,Glasgow,2022-05-17,Consumer
8043,Customer 8043,customer8043@email.com,Canada,Manchester,2023-05-01,SMB
8044,Customer 8044,customer8044@email.com,USA,Birmingham,2022-12-17,SMB
8045,Customer 8045,customer8045@email.com,Canada,London,2023-06-11,Corporate
8046,Customer 8046,customer8046@email.com,Australia,Manchester,2022-05-16,Corporate
8047,Customer 8047,customer8047@email.com,France,Glasgow,2023-01-05,Consumer
8048,Customer 8048,customer8048@email.com,UK,Leeds,2022-08-16,SMB
8049,Customer 8049,customer8049@email.com,Germany,London,2022-02-11,Corporate
8050,Customer 8050,customer8050@email.com,Canada,Leeds,2024-09-15,Corporate
8051,Customer 8051,customer8051@email.com,Germany,Manchester,2022-12-04,Corporate
8052,Customer 8052,customer8052@email.com,Australia,Birmingham,2021-10-13,SMB
8053,Customer 8053,customer8053@email.com,UK,Manchester,2021-05-27,SMB
8054,Customer 8054,customer8054@email.com,Canada,Birmingham,2023-03-05,SMB
8055,Customer 8055,customer8055@email.com,Australia,Manchester,2022-01-19,SMB
8056,Customer 8056,customer8056@email.com,Germany,London,2021-01-11,SMB
8057,Customer 8057,customer8057@email.com,Germany,London,2021-10-03,Consumer
8058,Customer 8058,customer8058@email.com,Canada,Leeds,2023-06-05,Consumer
8059,Customer 8059,customer8059@email.com,UK,Manchester,2023-08-22,SMB
8060,Customer 8060,customer8060@email.com,Germany,Manchester,2021-10-30,Consumer
8061,Customer 8061,customer8061@email.com,France,Leeds,2021-07-23,SMB
8062,Customer 8062,customer8062@email.com,Australia,Glasgow,2021-12-11,Consumer
8063,Customer 8063,customer8063@email.com,Canada,Manchester,2023-04-06,Consumer
8064,Customer 8064,customer8064@email.com,USA,Manchester,2024-07-13,Corporate
8065,Customer 8065,customer8065@email.com,USA,Manchester,2021-01-22,SMB
8066,Customer 8066,customer8066@email.com,UK,Glasgow,2023-04-19,Consumer
8067,Customer 8067,customer8067@email.com,France,London,2022-06-20,Consumer
8068,Customer 8068,customer8068@email.com,Germany,Leeds,2024-01-25,Corporate
8069,Customer 8069,customer8069@email.com,USA,Glasgow,2023-09-08,Consumer
8070,Customer 8070,customer8070@email.com,UK,Birmingham,2025-01-08,Corporate
